,user_id,Experience_score,Engagement_score,Satisfactory_score
21915,33661024283.0,0.552757279460838,0.21977819452141586,0.38626773699112693
21972,33667200787.0,0.44760104813136037,0.9318500593034579,0.6897255537174092
21982,33661132274.0,0.2038685089647838,0.9054563524311309,0.5546624306979573
21991,33663963904.0,0.3563695637881219,0.9704232291732875,0.6633963964807047
22017,33778870136.0,0.2865711238635489,0.9618415384411649,0.6242063311523569
22109,33698308973.0,0.18266608454193056,0.20779162418847694,0.19522885436520376
22152,33666861839.0,0.2836936256659477,0.9768520403454275,0.6302728330056876
22223,33758855521.0,0.6095420730325973,0.944262237416985,0.7769021552247912
22328,33662673060.0,0.3779766770597812,0.9313058966238723,0.6546412868418268
22357,33663190818.0,0.7709937436153762,0.9547129164979195,0.8628533300566479
22367,33619496494.0,0.28743209684853555,0.9647011935668364,0.626066645207686
22557,33660254326.0,0.3578278682121081,0.13353323479193643,0.24568055150202228
22594,33650732794.0,0.15924796323168233,0.8724182284374734,0.5158330958345778
22728,33634206856.0,0.17193347870737252,0.9414555753166193,0.5566945270119958
22841,33669920730.0,0.286038308807512,0.9402689857454039,0.6131536472764579
22880,33680855016.0,0.7543261398351546,0.9739006315801475,0.8641133857076511
22895,33699094239.0,0.5389801564677879,0.9624265814551893,0.7507033689614886
22913,33667353942.0,0.5260572724779853,0.9012110053571118,0.7136341389175486
22926,33658239775.0,0.5807543903504229,0.9325103524157664,0.7566323713830947
22935,33646313290.0,0.044274728544323017,0.9550893183957205,0.4996820234700218
22938,33699999410.0,0.411170459012151,0.937217647270232,0.6741940531411915
22940,33669998682.0,0.01701493693953271,0.9769783151574196,0.49699662604847616
23043,33676556902.0,0.09171580658442413,0.9456124997361212,0.5186641531602727
23102,33623227622.0,0.41110622961335497,0.8775063160488968,0.644306272831126
23107,33615911881.0,0.7477555562207436,0.20637958690073524,0.4770675715607394
23234,33667950686.0,0.5383507119752016,0.8820709839640131,0.7102108479696073
23325,33659954232.0,0.4038483061890028,0.9471290087502507,0.6754886574696268
23414,33663455506.0,0.8110016830836064,0.9679566308968974,0.8894791569902519
23435,33665545932.0,0.18741300030099772,0.9296956656562745,0.5585543329786361
23497,33673189952.0,0.6652795325678171,0.8956612727820623,0.7804704026749397
23507,33603362182.0,0.8122731141130906,0.9720087805298159,0.8921409473214532
23512,33762480167.0,0.7028212099061193,0.9553641250910158,0.8290926674985675
23545,33659980641.0,0.3298173242451339,0.24366594018158585,0.28674163221335985
23581,33664448742.0,0.22231571666423888,0.9689704632005602,0.5956430899323996
23752,33629813178.0,0.11199348519671304,0.21990265244877885,0.16594806882274593
23828,33667766447.0,0.24923454900937303,0.8826552699359885,0.5659449094726807
23859,33760832675.0,0.13384477344716705,0.9746676677882871,0.5542562206177271
23912,33760800932.0,0.5982442142821627,0.9810213802706973,0.78963279727643
23964,33614378438.0,0.20378500963720536,0.8992354253212166,0.551510217479211
23982,33647460853.0,0.6263957210336106,0.9130934046219915,0.769744562827801
24088,33650472525.0,0.6322081361161762,0.8928824698693769,0.7625453029927766
24110,33609837634.0,0.18892854335558162,0.9236935240461595,0.5563110337008705
24174,33664865773.0,0.6318869920627055,0.9521507793640466,0.7920188857133761
24213,33648176545.0,0.41249358458062746,0.1736545695326223,0.29307407705662486
24249,33658667183.0,0.3642122876224785,0.013668931732512497,0.18894060967749549
24281,33698841151.0,0.25784137040550115,0.962501831553007,0.610171600979254
24288,33661968205.0,0.2946322625232871,0.9637023507191813,0.6291673066212342
24289,33666080962.0,0.6126764412382995,0.9269409367210545,0.7698086889796769
24325,33620596249.0,0.2276336799086458,0.15424231048300002,0.1909379951958229
24376,33760291950.0,0.5166666889212275,0.1498335922178829,0.33325014056955515
24390,33699481326.0,0.26834267719413174,0.06274601618731399,0.16554434669072288
24404,33665709608.0,0.5574007425119432,0.9640817807898561,0.7607412616508996
24412,33762736754.0,0.3381928735289452,0.9236231190249969,0.630907996276971
24471,33659388977.0,0.2767699361836713,0.9770158645019926,0.626892900342832
24474,33658215470.0,0.44767812327172174,0.14372591692860312,0.29570202010016244
24508,33768481507.0,0.45242466679191495,0.9470583009118337,0.6997414838518743
24593,33665328026.0,0.2749458067246513,0.9811126796851151,0.6280292432048832
24619,33646320432.0,0.20366326498660392,0.15885406774150485,0.18125866636405438
24676,33683741381.0,0.7029817815736572,0.2142593484524101,0.45862056501303367
24702,33640263160.0,0.41130534074893776,0.8714025792275191,0.6413539599882284
24774,33650663019.0,0.6665127243730977,0.9542832187561777,0.8103979715646377
24861,33664795567.0,0.5229036253097359,0.9774299671528273,0.7501667962312816
24892,33659998668.0,0.24943366210164375,0.8732567295293894,0.5613451958155166
24913,33665660120.0,0.047582637688859286,0.9511116618158547,0.499347149752357
33228,33677410739.0,0.49845802857469645,0.926741985758044,0.7126000071663703
34076,33658527651.0,0.5999588326573806,0.9110442399839369,0.7555015363206588
34079,33659129896.0,0.5962656717071557,0.8703416588318169,0.7333036652694863
34084,33762313928.0,0.672743204229054,0.9132314893086957,0.7929873467688748
34118,33609989046.0,0.22213587221818476,0.917316040397522,0.5697259563078534
34149,33660948687.0,0.37264562686333336,0.9149779880598927,0.643811807461613
34151,33699981817.0,0.9076782781686432,0.8857152387084701,0.8966967584385567
34154,33761581034.0,0.46636912942968345,0.8799730657396008,0.6731710975846421
34166,33681850989.0,0.22530241870984935,0.9079816972665788,0.5666420579882141
34167,33670423154.0,0.10588513602277816,0.8948971133367437,0.500391124679761
34192,33618250903.0,0.20879526113598157,0.9072799181843786,0.5580375896601801
34194,33661543249.0,0.4028848648225709,0.9006663884511509,0.6517756266368608
34219,33698193586.0,0.37949220063265154,0.9330557263645167,0.6562739634985841
34220,33668728266.0,0.40354000495697084,0.9447859599289763,0.6741629824429736
34230,33660858077.0,0.24037722499280445,0.9143382865233776,0.577357755758091
34286,33681095221.0,0.3099896073503543,0.9414157548423019,0.6257026810963281
34307,33621588099.0,0.046599899768482445,0.8841360465117207,0.4653679731401016
34313,33650372848.0,0.12425513386468756,0.9912399498866176,0.5577475418756526
34317,33638816275.0,0.2061553985477833,0.9408222329437266,0.5734888157457549
34331,33666439010.0,0.4541077664019426,0.0,0.2270538832009713
34341,33650496921.0,0.651836454169572,0.9180070694655524,0.7849217618175622
34344,33660318238.0,0.266377240786585,0.8751167847684242,0.5707470127775046
34365,33782313399.0,0.4186339137282997,0.9372277916496219,0.6779308526889608
34374,33612381829.0,0.2771229078378932,0.9536803095216339,0.6154016086797636
34384,33660968553.0,0.5866573208769619,0.983513718016457,0.7850855194467095
34386,33663131580.0,0.734916259868279,0.970199144374996,0.8525577021216375
34390,33663984704.0,0.0846439801495984,0.9947002431147849,0.5396721116321916
34392,33664203052.0,0.19526194506935246,0.9393340373464705,0.5672979912079115
34443,33661858496.0,0.2222129484096551,0.8738207267427014,0.5480168375761783
34449,33769013367.0,0.4140222441072665,0.9795449945492993,0.6967836193282829
34488,33658361403.0,0.688954530609013,0.9862817709090788,0.8376181507590459
34648,33682897054.0,0.8037885314985862,0.9919206831654435,0.8978546073320148
34670,33628776366.0,0.4163280790518049,0.9199522163622841,0.6681401477070446
34702,33621511475.0,0.5036541651409947,0.9840242679756597,0.7438392165583272
34741,33699774714.0,0.7349615127152278,0.9087027052470263,0.8218321089811271
34782,33651806350.0,0.08680856337657161,0.9631712091836904,0.524989886280131
34792,33660300624.0,0.40166450568937706,0.8893585850006616,0.6455115453450193
34816,33666498873.0,0.6322916335695117,0.9363903504196824,0.7843409919945971
34834,33660301390.0,0.5823539833954883,0.9364097307265771,0.7593818570610327
34845,33612817624.0,0.3114155081159955,0.8936452666369081,0.6025303873764518
34851,33650448406.0,0.24551562975910612,0.8968139468175401,0.5711647882883231
34888,33671631807.0,0.7200730255312311,0.8783060565268379,0.7991895410290345
35036,33665966032.0,0.27402089592656265,0.9751081155438039,0.6245645057351833
35068,33699342314.0,0.5049577234628537,0.9490450851852583,0.727001404324056
35086,33664790054.0,0.4843404600569312,0.8884413514122794,0.6863909057346054
35099,33761492055.0,0.741133588540065,0.8952453532266275,0.8181894708833461
35109,33666879095.0,0.6530118406157592,0.9086798425412206,0.7808458415784899
35112,33638429285.0,0.517135561253252,0.9158438941160486,0.7164897276846502
35126,33667165291.0,0.5219270505917435,0.9487369685874577,0.7353320095896005
35138,33762028177.0,0.7486483335360206,0.9873781209251964,0.8680132272306085
35165,33666565071.0,0.4857146715560863,0.8791462231137346,0.6824304473349104
35178,33625282434.0,0.7838266045957298,0.9255222376925639,0.8546744211441468
35201,33698293107.0,0.6315276035413109,0.9455584468489352,0.7885430251951231
35225,33659809144.0,0.6547077728227777,0.9666802559984364,0.8106940144106071
35295,33665295639.0,0.552628821471836,0.9521071736735504,0.7523679975726931
35298,33750884636.0,0.5285943203132706,0.8858393937996787,0.7072168570564746
35334,33665704464.0,0.5432960540274578,0.9211503129913193,0.7322231835093886
35345,33665917298.0,0.8008340208533751,0.8956064628515684,0.8482202418524718
35354,33666758501.0,0.8216183563350996,0.9943904610221708,0.9080044086786352
35591,33661436151.0,0.4848928309632463,0.9568733664897193,0.7208830987264828
35812,33667429978.0,0.5536564853659651,0.998060758044067,0.7758586217050161
35832,33665300855.0,0.8247912422108097,0.9020590451931499,0.8634251437019798
35891,33761023592.0,0.5681915022317998,0.9307588571799743,0.7494751797058871
35958,33681248365.0,0.10844794544172953,0.8976922683832329,0.5030701069124812
36062,33660923205.0,0.5509393060334808,0.9597475568458749,0.7553434314396779
36218,33661424021.0,0.6658383226105449,0.9904691284625617,0.8281537255365533
36382,33663233179.0,0.5036795639658678,0.9934954845072812,0.7485875242365745
36499,33661066733.0,0.35112200562111107,0.981211700940553,0.666166853280832
36702,33629340847.0,0.6999887255646893,0.91540359776856,0.8076961616666246
36835,33663572739.0,0.521888805971545,0.9438452580015356,0.7328670319865402
36847,33660868819.0,0.3939120119076951,0.922490279523181,0.658201145715438
36878,33698664621.0,0.49270280440653513,0.9267195772781919,0.7097111908423634
36910,33667550144.0,0.220639309409983,0.953795834319715,0.587217571864849
36956,33760762692.0,0.44350351225411866,0.8984777764478269,0.6709906443509728
37096,33650951597.0,0.11382406229322717,0.9662417765552556,0.5400329194242414
37150,33661486127.0,0.7381922115258204,0.9741212339795289,0.8561567227526746
37164,33665576312.0,0.5423133500317512,0.9506133759567318,0.7464633629942414
37489,33658222769.0,0.47912475754526707,0.9558563546041823,0.7174905560747247
37510,33625933587.0,0.5477409945140383,0.9314377735559596,0.739589384034999
37565,33658063377.0,0.4510951208790315,0.9363247904752661,0.6937099556771488
37587,33656731960.0,0.6832767135740312,0.9732141447724574,0.8282454291732443
37631,33673941444.0,0.8219330757952812,0.9069076043196201,0.8644203400574506
37684,33658733223.0,0.8489347120263342,0.9201538926809868,0.8845443023536605
37711,33665211549.0,0.34807139180723956,0.9636186217371046,0.6558450067721721
37716,33699282589.0,0.6452530046651146,0.9948563454302706,0.8200546750476926
37797,33662958321.0,0.3113574085037525,0.8951799446907888,0.6032686765972706
37820,33664769354.0,0.7230727954658054,0.9513810177998632,0.8372269066328343
37969,33660720594.0,0.6643803301794469,0.9312044528299588,0.7977923915047028
37971,33661572357.0,0.352291277270137,0.9287972067411806,0.6405442420056588
38151,33658908642.0,0.5456339901781071,0.8996696653229845,0.7226518277505458
38224,33650108731.0,0.19142067990339995,0.2409127249809032,0.21616670244215158
38340,33677190007.0,0.558556864177427,0.9323671198351108,0.7454619920062688
38777,33667637442.0,0.6063496056803352,0.9301660923244829,0.768257849002409
38884,33641314670.0,0.7817003476156579,0.8737883252920576,0.8277443364538577
38906,33699464403.0,0.04763402267500316,0.8875330509340938,0.4675835368045485
38936,33638250650.0,0.20375961036546975,0.8756763911309172,0.5397180007481934
39042,33763532521.0,0.08487521161625056,0.9037221177799604,0.49429866469810546
39133,33650033400.0,0.7273118847355069,0.9243306516355108,0.8258212681855088
39206,33632743533.0,0.05961956222152631,0.9159910633216041,0.4878053127715652
39305,33699552786.0,0.5784421488992304,0.9294927780684391,0.7539674634838347
39360,33616747837.0,0.45097337808438476,0.9704798560074501,0.7107266170459174
39517,33699729442.0,0.8315930351979581,0.9616610593333175,0.8966270472656378
39569,33665174207.0,0.311685273111334,0.9522796281231167,0.6319824506172254
39670,33667569446.0,0.29143332381284703,0.8815075923854285,0.5864704580991378
39709,33631587166.0,0.5972804881558653,0.9512872958470239,0.7742838920014445
39785,33684980207.0,0.3649506347208922,0.8943485598058463,0.6296495972633692
39796,33614181601.0,0.12066463691535168,0.9168799834921856,0.5187723102037687
39854,33659475433.0,0.3450975601832327,0.9594871339721227,0.6522923470776777
39910,33661485003.0,0.5813391663980854,0.9758053523654366,0.778572259381761
40465,33674491322.0,0.5128065204709138,0.937619485820987,0.7252130031459504
40658,33665156330.0,0.367417342377659,0.9898692474014439,0.6786432948895514
40668,33623041531.0,0.18900561975136876,0.9425501084300658,0.5657778640907173
40744,33650495214.0,0.8449075899308651,0.9263227352127014,0.8856151625717832
40938,33642499544.0,0.7277293707721895,0.918163171781313,0.8229462712767512
41004,33660229711.0,0.38710981844788783,0.8778141298299771,0.6324619741389325
41150,33636795738.0,0.5723663840765247,0.9175025758514701,0.7449344799639974
41216,33618594103.0,0.5956686358437278,0.9629768004802766,0.7793227181620022
41232,33668278948.0,0.523025367719983,0.9437250395353523,0.7333752036276676
41273,33623491051.0,0.3648866979894634,0.9078595104878664,0.6363731042386649
41388,33661521283.0,0.5811590325841367,0.9911484990635717,0.7861537658238542
41391,33669936590.0,0.5933689486032174,0.8682466173709877,0.7308077829871026
41425,33679939861.0,0.5152924792397986,0.9439675961887848,0.7296300377142917
41452,33667938176.0,0.6422984805240428,0.9330246875917536,0.7876615840578982
41966,33667689596.0,0.640981790325106,0.9990963931923105,0.8200390917587083
42153,33687876867.0,0.5182277485136697,0.9750894922801641,0.7466586203969169
42335,33665110256.0,0.04776890826214042,0.9544944338195079,0.5011316710408242
42363,33750860105.0,0.39169609554028195,0.8888410702424786,0.6402685828913803
42410,33662783867.0,0.7516221168095383,0.9988389984917259,0.8752305576506321
42419,33602618826.0,0.18303249043886916,0.9637868367444955,0.5734096635916823
42437,33645972460.0,0.3974828765092808,0.9111367506676877,0.6543098135884843
42465,33665647997.0,0.3497477847856265,0.9373124290836358,0.6435301069346311
42612,33699619276.0,0.2965270424003841,0.9584534671354172,0.6274902547679007
42671,33666558648.0,0.4327964858103668,0.9383504867716347,0.6855734862910008
42787,33618747906.0,0.25734037646884667,0.9508050593045447,0.6040727178866957
42921,33658759205.0,0.40170946629039217,0.9127542492511375,0.6572318577707648
42972,33762187368.0,0.06689052453981659,0.98137688777493,0.5241337061573733
43142,33699459995.0,0.8433278634521446,0.9999085491769706,0.9216182063145576
43313,33673631779.0,0.7307221315452563,0.9553818399027787,0.8430519857240175
43630,33620349534.0,0.673096169398055,0.9543940498861833,0.8137451096421191
43646,33665788083.0,0.38824055007644565,0.898516991287597,0.6433787706820213
43826,33659831010.0,0.44946399010283544,0.9576240505642157,0.7035440203335256
44089,33698401954.0,0.5870748088056317,0.9296201127411031,0.7583474607733673
44142,33762178261.0,0.590510762539761,0.9106841902196803,0.7505974763797206
44200,33698382269.0,0.564645770773085,0.992260746987558,0.7784532588803215
44245,33661454237.0,0.29641785170193735,0.9300487506225648,0.613233301162251
44374,33663098585.0,0.44064501555004054,0.9545690782827491,0.6976070469163949
44405,33672967420.0,0.2509748898912545,0.8879088471979502,0.5694418685446023
44484,33687745591.0,0.46040223336005015,0.975124921903674,0.717763577631862
44491,33664033489.0,0.16822095968842476,0.9609671535017121,0.5645940565950684
44560,33627095416.0,0.4407737669846079,0.9695869992131709,0.7051803830988894
44578,33676755094.0,0.38476544230321963,0.9244065073679876,0.6545859748356035
44729,33667675653.0,0.600935404467752,0.9288246117064037,0.7648800080870779
44750,33762835215.0,0.2534284765226622,0.8927792091715877,0.5731038428471249
44829,33750188326.0,0.5173542329683629,0.931676393584626,0.7245153132764944
44942,33663708450.0,0.2926025997513446,0.9720953862761794,0.632348993013762
44961,33663808383.0,0.3168429220276807,0.944616230835036,0.6307295764313583
44988,33659329795.0,0.8316701093330559,0.9591991547245178,0.8954346320287868
45009,33662956931.0,0.5113423898267506,0.8768549560458345,0.6940986729362926
45041,33760499622.0,0.6124002571683365,0.8744626994096544,0.7434314782889955
45058,33617741604.0,0.059613139107268065,0.8937308125229045,0.4766719758150863
45063,33770323863.0,0.33085142219872,0.9475287275798446,0.6391900748892823
45081,33658925904.0,0.3477563738442291,0.9498411918541598,0.6487987828491945
45095,33664423320.0,0.6179881669071638,0.9367249635309061,0.777356565219035
45112,33611593464.0,0.43088858181180445,0.9272037821333713,0.6790461819725879
45114,33663531550.0,0.06997361629586973,0.927208172984153,0.4985908946400114
45215,33665170541.0,0.22135226424567245,0.8937759322999433,0.5575640982728078
45223,33684513334.0,0.3157635695398504,0.9454735065976428,0.6306185380687466
45224,33668279668.0,0.6968800576672245,0.9747783475095946,0.8358292025884095
45232,33668503048.0,0.35754496521788637,0.9050440666833524,0.6312945159506194
45407,33660434929.0,0.6970537679208708,0.9164018349827866,0.8067278014518287
45472,33674096208.0,0.40096411206315685,0.9658075365542009,0.6833858243086789
45488,33683807711.0,0.21089558937013897,0.9408924865562114,0.5758940379631752
45535,33662796455.0,0.1764167613329104,0.9663123329849943,0.5713645471589524
45602,33698486784.0,0.33284867244189087,0.9104277039704559,0.6216381882061734
45615,33651688145.0,0.8283045386337791,0.9647454048919102,0.8965249717628446
45751,33628352447.0,0.2791400195453948,0.8754933380756548,0.5773166788105248
45819,33605827132.0,0.25647327153647037,0.9868076131416432,0.6216404423390568
45840,33750326294.0,0.6657743866927803,0.9260924426596239,0.795933414676202
45861,33658362623.0,0.34786585702472617,0.9669638443952151,0.6574148507099706
45868,33681836818.0,0.3854398519092994,0.8993545839270021,0.6423972179181507
45947,33626452733.0,0.3288089181040097,0.9549126245040338,0.6418607713040217
45951,33658502972.0,0.4219931097297507,0.9291952600758279,0.6755941849027893
45969,33677704262.0,0.12370274980053098,0.8757263559847107,0.49971455289262084
46081,33667559515.0,0.6004148577149448,0.9943675983164109,0.7973912280156779
46187,33763326344.0,0.37970445082623105,0.950685143655676,0.6651947972409535
46201,33624514510.0,0.10683575212570129,0.9789673705592206,0.5429015613424609
46335,33687904706.0,0.39526725338434576,0.8839741906671984,0.6396207220257721
46385,33689042841.0,0.6593065518999137,0.8774191046677344,0.7683628282838241
46410,33678856037.0,0.1662812001386118,0.9122002450091866,0.5392407225738992
46472,33666665059.0,0.25177805797346053,0.948734091823154,0.6002560748983072
46610,33630228679.0,0.7208245005495431,0.9908249387840191,0.8558247196667811
46657,33676663339.0,0.7674994178226406,0.9141390327430077,0.8408192252828242
46671,33668904758.0,0.3878934180799074,0.959903356344183,0.6738983872120452
46734,33668689832.0,0.621796936951901,0.9995368409476022,0.8106668889497516
46771,33660880644.0,0.2838798923070389,0.9301167331053535,0.6069983127061962
46793,33661447921.0,0.7150506387515907,0.8877810582992017,0.8014158485253962
46851,33608304185.0,0.5533867235977119,0.9007319483956278,0.7270593359966698
46938,33698421770.0,0.36642820730406234,0.9100933936763048,0.6382608004901835
46978,33661960995.0,0.7811803893711216,0.9696478654894647,0.8754141274302931
46992,33698807753.0,0.47622831367856544,0.9052982818028974,0.6907632977407314
47224,33619874399.0,0.2731149612192316,0.8735898285547024,0.573352394886967
47269,33664926527.0,0.11623271585802586,0.887749565300458,0.5019911405792419
47302,33646090393.0,0.5565981730374496,0.9513737501847804,0.7539859616111151
47337,33603484677.0,0.09874266612666394,0.9400330910724441,0.519387878599554
47419,33668048852.0,0.45345875800015256,0.9556789036692609,0.7045688308347067
47747,33663351018.0,0.4861196081606398,0.880276942895815,0.6831982755282274
48105,33644921662.0,0.36707663294161486,0.9424127807867011,0.654744706864158
48155,33611839444.0,0.4520652757063377,0.16081965532419165,0.30644246551526466
48582,33698124383.0,0.18942983274889902,0.9726431827627893,0.5810365077558441
48603,33689022505.0,0.43481328665609453,0.8900561246410679,0.6624347056485812
48670,33659372183.0,0.5777808837153264,0.9124850446755197,0.7451329641954231
48760,33658441135.0,0.1272033227294902,0.9366745444512513,0.5319389335903708
48914,33676928653.0,0.2522918981118105,0.8873783112960344,0.5698351047039225
49170,33763205352.0,0.4519368171654856,0.9061252758368077,0.6790310465011467
49193,33631923877.0,0.2394458889215456,0.884614952064779,0.5620304204931623
49347,33666731411.0,0.4501640892225185,0.9571374231710283,0.7036507561967734
49377,33650427877.0,0.6663460224745523,1.0,0.8331730112372762
49394,33663897616.0,0.4233098116416887,0.9867187362655956,0.7050142739536421
49551,33674903142.0,0.35028702069942286,0.9263003267328489,0.6382936737161359
49636,33663295404.0,0.2916648440758487,0.9793963112574895,0.6355305776666691
49687,33664900882.0,0.6646886281440605,0.8970628626344701,0.7808757453892653
49704,33763906570.0,0.4415830562076084,0.9671302424988233,0.7043566493532158
49715,33679392190.0,0.4792727775078911,0.8961136818216053,0.6876932296647482
49935,33665567177.0,0.303842817443289,0.8698370138084174,0.5868399156258532
49943,33662823360.0,0.6951523061692355,0.8883241611188792,0.7917382336440574
54640,33664217592.0,0.5214520482686906,0.9574375151104495,0.7394447816895701
64794,33695912127.0,0.5354025992947495,0.9776189251448704,0.75651076221981
65897,33661060021.0,0.5550502544571501,0.9926353319812824,0.7738427932192162
67126,33607567836.0,0.4775193205428019,0.9286391361130427,0.7030792283279224
69475,33658283202.0,0.6776438556507531,0.9906025194809467,0.8341231875658499
69934,33621085994.0,0.245098134443833,0.9034887970537927,0.5742934657488128
69963,33666850183.0,0.5422943741491271,0.9154846013950755,0.7288894877721013
70098,33662660439.0,0.7937624629549598,0.9882057205920902,0.890984091773525
70117,33687105335.0,0.8167115944018737,0.9245079511619182,0.870609772781896
70121,33664091394.0,0.6756588954359115,0.9833880488390725,0.829523472137492
70130,33616531472.0,0.6473404400269331,0.9497928924955867,0.7985666662612599
70196,33650782699.0,0.05787889808381297,0.9268821901657668,0.4923805441247899
70223,33698700041.0,0.2834431291449657,0.9659861987582616,0.6247146639516137
70249,33625804552.0,0.46035727288829276,0.988023121763282,0.7241901973257874
70384,33762483505.0,0.5456085913967401,0.9875570859464688,0.7665828386716045
70385,33623524796.0,0.7017039239007892,0.9439177827437292,0.8228108533222591
70409,33660677477.0,0.7045364080978189,0.9679272576192821,0.8362318328585505
70446,33661955309.0,0.5484796280824633,0.8972157853687147,0.722847706725589
70621,33679339957.0,0.6370063206866716,0.8821429030717326,0.7595746118792022
70715,33650456894.0,0.4948226591642688,0.9292785348320296,0.7120505969981492
70727,33761634421.0,0.6645665935334282,0.9213647076364203,0.7929656505849243
70897,33760734661.0,0.32684991236728034,0.8801014602729692,0.6034756863201247
70935,33676021327.0,0.2326953062357462,0.9439566947661587,0.5883260005009525
70945,33666212336.0,0.7507229167092193,0.17098462881779566,0.4608537727635075
71006,33659408491.0,0.3217305116434672,0.9722042490937235,0.6469673803685954
71031,33650757201.0,0.1453227833731241,0.9540773029955106,0.5497000431843173
71160,33667384210.0,0.8053813980161764,0.9708465677516787,0.8881139828839275
71250,33661494133.0,0.5071996124235618,0.8969393131778919,0.7020694628007269
71287,33664971947.0,0.6011730513214202,0.87231163674937,0.7367423440353951
71299,33665555598.0,0.16013434401476023,0.8899421139292769,0.5250382289720186
71687,33762311238.0,0.4014461256258097,0.9764577722274068,0.6889519489266083
71873,33648759601.0,0.0639037783791101,0.9437415430779391,0.5038226607285246
71889,33778682519.0,0.6073839832489976,0.9123719424156843,0.7598779628323409
71952,33633686128.0,0.7362393691598152,0.9339829529225643,0.8351111610411898
71980,33668954077.0,0.5134747958996364,0.9736209798082467,0.7435478878539415
71994,33661903100.0,0.4959081317156726,0.9779335523143127,0.7369208420149926
72012,33662418388.0,0.2761915741857637,0.9587185836772492,0.6174550789315064
72041,33680716349.0,0.32069670594233735,0.9368712242844988,0.628783965113418
72228,33665072702.0,0.3695240714436787,0.9332172793915328,0.6513706754176057
72237,33621487916.0,0.22713297769183027,0.9936361431407341,0.6103845604162822
72262,33761439576.0,0.3987549122857197,0.9920910178937958,0.6954229650897578
72479,33661515482.0,0.6947864955024587,0.9365861218010457,0.8156863086517523
72501,33608026630.0,0.7880913782647085,0.9795472656790112,0.8838193219718599
72532,33660924962.0,0.4207020994785402,0.9212965737449689,0.6709993366117546
72687,33663745201.0,0.44161517085866686,0.87254949973518,0.6570823352969235
72690,33695980372.0,0.43634165166537175,0.972352175342319,0.7043469135038454
72708,33698487904.0,0.3504350416301274,0.979394191536425,0.6649146165832762
72994,33750074066.0,0.5343104127976299,0.9837384084492742,0.759024410623452
73036,33663175894.0,0.5595588362460842,0.8817923920520025,0.7206756141490434
73118,33673198439.0,0.2769112419774098,0.9685442478578494,0.6227277449176296
73212,33666175876.0,0.26738565100294776,0.883103590942206,0.5752446209725769
73338,33667525405.0,0.19727206035590483,0.8843786031655311,0.5408253317607179
73468,33673676782.0,0.23358810471148628,0.9485274190192226,0.5910577618653544
73671,33658499442.0,0.3409033648107458,0.8826470938690057,0.6117752293398757
73716,33698722520.0,0.6503530623976084,0.9017601645224971,0.7760566134600527
73789,33687549749.0,0.6011666284335095,0.9701211689215363,0.7856438986775229
73816,33606875315.0,0.1977537874913231,0.8859912566734365,0.5418725220823798
73820,33622705834.0,0.37906186293896527,0.9293195665755398,0.6541907147572525
73879,33682887163.0,0.232123658259499,0.8896727579448446,0.5608982081021718
73883,33755985046.0,0.48074333309452344,0.9264541579188619,0.7035987455066927
73896,33699928765.0,0.8185803499927782,0.9662143715900566,0.8923973607914174
73899,33662571286.0,0.6627941730111415,0.9173625228523615,0.7900783479317515
73918,33659150953.0,0.8057475003922683,0.9929505647852148,0.8993490325887415
73937,33761018298.0,0.8097106906487397,0.9143304132736975,0.8620205519612185
74117,33661134967.0,0.8528462225976798,0.9812795320146144,0.9170628773061471
74120,33760367529.0,0.911255503477532,0.9023320349850359,0.906793769231284
74162,33666934610.0,0.515182996961205,0.8836677395640036,0.6994253682626043
74229,33753922776.0,0.555236518523565,0.9179162242769425,0.7365763714002538
74572,33615344698.0,0.5537464059547574,0.9404217570708309,0.7470840815127942
74680,33662246229.0,0.5089980275088886,0.9924737789544824,0.7507359032316855
74892,33685080503.0,0.6832060619983771,0.960536093082204,0.8218710775402905
75986,33676633118.0,0.6199664151543693,0.9603595505991869,0.7901629828767781
75988,33613122771.0,0.44640025331578936,0.8905954422445156,0.6684978477801524
75991,33783364332.0,0.7151212902600101,0.9120497448133669,0.8135855175366885
75993,33786577677.0,0.4139063383807946,0.9541799580585493,0.6840431482196719
75995,33664862183.0,0.4607233795841763,0.9736932017330961,0.7172082906586362
76000,33699931705.0,0.3053711935947008,0.9657203251732354,0.6355457593839681
76005,33635377821.0,0.5760338566673693,0.8915241828900744,0.7337790197787218
76006,33658290880.0,0.4615455138962574,0.9463871063771312,0.7039663101366943
76007,33666465810.0,0.2530176972750122,0.9248475607586129,0.5889326290168125
76015,33610557082.0,0.31815320866171626,0.9856276855521233,0.6518904471069198
76024,33761325028.0,0.5304052867971867,0.9529129704958385,0.7416591286465126
76027,33662586579.0,0.09907024354815053,0.9722579991635818,0.5356641213558662
76028,33625121560.0,0.544394663036446,0.9505373688156558,0.7474660159260509
76029,33667646208.0,0.6832186149172998,0.9146706285050714,0.7989446217111856
76031,33663995297.0,0.29467722340443236,0.9980622721305412,0.6463697477674868
76035,33665470214.0,0.14908027137314805,0.9954915047061743,0.5722858880396612
76057,33667577997.0,0.4383780137828224,0.9994602281720171,0.7189191209774197
76061,33685040871.0,0.10364990320135159,0.9043839249792248,0.5040169140902881
76069,33626875081.0,0.09285911680803371,0.9189654862053724,0.5059123015067031
76073,33663214194.0,0.5076103859168222,0.8989348791554155,0.7032726325361188
